,date,store,item,forecast
20162,2/18/2018,5,27,18.7335827
20163,2/19/2018,5,27,11.91587892
20164,2/20/2018,5,27,13.50256531
20165,2/21/2018,5,27,14.4753722
20166,2/22/2018,5,27,15.17448373
20167,2/23/2018,5,27,16.52051038
20168,2/24/2018,5,27,17.52270558
20169,2/25/2018,5,27,18.72851639
20170,2/26/2018,5,27,11.9108126
20171,2/27/2018,5,27,14.6025786
20172,2/28/2018,5,27,14.47030588
20173,3/1/2018,5,27,15.16941742
20174,3/2/2018,5,27,19.63704739
20175,3/3/2018,5,27,20.63924259
20176,3/4/2018,5,27,21.8450534
20177,3/5/2018,5,27,15.02734961
20178,3/6/2018,5,27,17.71911561
20179,3/7/2018,5,27,17.58684289
20180,3/8/2018,5,27,18.28595443
20181,3/9/2018,5,27,19.63198107
20182,3/10/2018,5,27,20.63417628
20183,3/11/2018,5,27,21.83998708
20184,3/12/2018,5,27,15.0222833
20185,3/13/2018,5,27,17.71404929
20186,3/14/2018,5,27,17.58177658
20187,3/15/2018,5,27,18.28088811
20188,3/16/2018,5,27,19.62691476
20189,3/17/2018,5,27,20.62910996
20190,3/18/2018,5,27,21.83492077
20191,3/19/2018,5,27,15.01721698
20192,3/20/2018,5,27,17.70898298
20193,3/21/2018,5,27,17.57671026
20194,3/22/2018,5,27,18.2758218
20195,3/23/2018,5,27,19.62184844
20196,3/24/2018,5,27,20.62404364
20197,3/25/2018,5,27,21.82985445
20198,3/26/2018,5,27,15.01215066
20199,3/27/2018,5,27,17.70391666
20200,3/28/2018,5,27,17.57164394
20201,3/29/2018,5,27,18.27075548
20202,3/30/2018,5,27,19.61678212
20203,1/1/2018,5,28,46.42943519
20204,1/2/2018,5,28,55.42529679
20205,1/3/2018,5,28,52.95354454
20206,1/4/2018,5,28,56.0163931
20207,1/5/2018,5,28,62.06588087
20208,1/6/2018,5,28,70.34294969
20209,1/7/2018,5,28,69.50164487
20210,1/8/2018,5,28,44.26752182
20211,1/9/2018,5,28,53.67043691
20212,1/10/2018,5,28,52.88792825
20213,1/11/2018,5,28,55.9507768
20214,1/12/2018,5,28,62.00026457
20215,1/13/2018,5,28,70.27733339
20216,1/14/2018,5,28,69.43602858
20217,1/15/2018,5,28,44.20190552
20218,1/16/2018,5,28,52.22182799
20219,1/17/2018,5,28,52.82231195
20220,1/18/2018,5,28,55.88516051
20221,1/19/2018,5,28,61.93464828
20222,1/20/2018,5,28,70.21171709
20223,1/21/2018,5,28,69.37041228
20224,1/22/2018,5,28,44.13628922
20225,1/23/2018,5,28,53.53920431
20226,1/24/2018,5,28,52.75669565
20227,1/25/2018,5,28,55.81954421
20228,1/26/2018,5,28,61.86903198
20229,1/27/2018,5,28,70.1461008
20230,1/28/2018,5,28,69.30479598
20231,1/29/2018,5,28,44.07067292
20232,1/30/2018,5,28,53.47358801
20233,1/31/2018,5,28,52.69107935
20234,2/1/2018,5,28,55.75392791
20235,2/2/2018,5,28,65.98903612
20236,2/3/2018,5,28,74.26610494
20237,2/4/2018,5,28,73.42480012
20238,2/5/2018,5,28,48.19067707
20239,2/6/2018,5,28,57.59359216
20240,2/7/2018,5,28,56.8110835
20241,2/8/2018,5,28,59.87393205
20242,2/9/2018,5,28,65.92341982
20243,2/10/2018,5,28,74.20048864
20244,2/11/2018,5,28,73.35918383
20245,2/12/2018,5,28,48.12506077
20246,2/13/2018,5,28,57.52797586
20247,2/14/2018,5,28,56.7454672
20248,2/15/2018,5,28,59.80831575
20249,2/16/2018,5,28,65.85780353
20250,2/17/2018,5,28,74.13487234
20251,2/18/2018,5,28,73.29356753
20252,2/19/2018,5,28,48.05944447
20253,2/20/2018,5,28,58.82103734
20254,2/21/2018,5,28,56.6798509
20255,2/22/2018,5,28,59.74269946
20256,2/23/2018,5,28,65.79218723
20257,2/24/2018,5,28,74.06925604
20258,2/25/2018,5,28,73.22795123
20259,2/26/2018,5,28,47.99382817
20260,2/27/2018,5,28,57.39674326
20261,2/28/2018,5,28,56.6142346
20262,3/1/2018,5,28,59.67708316
20263,3/2/2018,5,28,76.52690019
20264,3/3/2018,5,28,84.80396901
20265,3/4/2018,5,28,83.9626642
20266,3/5/2018,5,28,58.72854114
20267,3/6/2018,5,28,68.13145623
20268,3/7/2018,5,28,67.34894757
20269,3/8/2018,5,28,70.41179612
20270,3/9/2018,5,28,76.4612839
20271,3/10/2018,5,28,84.73835271
20272,3/11/2018,5,28,83.8970479
20273,3/12/2018,5,28,58.66292484
20274,3/13/2018,5,28,68.06583993
20275,3/14/2018,5,28,67.28333127
20276,3/15/2018,5,28,70.34617983
20277,3/16/2018,5,28,76.3956676
20278,3/17/2018,5,28,84.67273641
20279,3/18/2018,5,28,83.8314316
20280,3/19/2018,5,28,58.59730854
20281,3/20/2018,5,28,68.00022363
20282,3/21/2018,5,28,67.21771497
20283,3/22/2018,5,28,70.28056353
20284,3/23/2018,5,28,76.3300513
20285,3/24/2018,5,28,84.60712012
20286,3/25/2018,5,28,83.7658153
20287,3/26/2018,5,28,58.53169225
20288,3/27/2018,5,28,67.93460733
20289,3/28/2018,5,28,67.15209867
20290,3/29/2018,5,28,70.21494723
20291,3/30/2018,5,28,76.264435
20292,1/1/2018,5,29,31.06219352
20293,1/2/2018,5,29,39.08920434
20294,1/3/2018,5,29,42.05616485
20295,1/4/2018,5,29,46.38433466
20296,1/5/2018,5,29,45.34392249
20297,1/6/2018,5,29,55.6569455
20298,1/7/2018,5,29,56.05006292
20299,1/8/2018,5,29,34.23703645
20300,1/9/2018,5,29,42.29086903
20301,1/10/2018,5,29,41.96483216
20302,1/11/2018,5,29,46.29300197
20303,1/12/2018,5,29,45.25258979
20304,1/13/2018,5,29,55.56561281
20305,1/14/2018,5,29,55.95873023
20306,1/15/2018,5,29,34.14570375
20307,1/16/2018,5,29,42.11632486
20308,1/17/2018,5,29,41.87349947
20309,1/18/2018,5,29,46.20166928
20310,1/19/2018,5,29,45.1612571
20311,1/20/2018,5,29,55.47428012
20312,1/21/2018,5,29,55.86739753
20313,1/22/2018,5,29,34.05437106
20314,1/23/2018,5,29,42.10820365
20315,1/24/2018,5,29,41.78216677
20316,1/25/2018,5,29,46.11033659
20317,1/26/2018,5,29,45.06992441
20318,1/27/2018,5,29,55.38294743
20319,1/28/2018,5,29,55.77606484
20320,1/29/2018,5,29,33.96303837
20321,1/30/2018,5,29,42.01687095
20322,1/31/2018,5,29,41.69083408
20323,2/1/2018,5,29,46.01900389
20324,2/2/2018,5,29,49.56335358
20325,2/3/2018,5,29,59.8763766
20326,2/4/2018,5,29,60.26949401
20327,2/5/2018,5,29,38.45646754
20328,2/6/2018,5,29,46.51030013
20329,2/7/2018,5,29,46.18426325
20330,2/8/2018,5,29,50.51243307
20331,2/9/2018,5,29,49.47202089
20332,2/10/2018,5,29,59.78504391
20333,2/11/2018,5,29,60.17816132
20334,2/12/2018,5,29,38.36513485
20335,2/13/2018,5,29,46.41896743
20336,2/14/2018,5,29,46.09293056
20337,2/15/2018,5,29,50.42110037
20338,2/16/2018,5,29,49.3806882
20339,2/17/2018,5,29,59.69371122
20340,2/18/2018,5,29,60.08682863
20341,2/19/2018,5,29,38.27380216
20342,2/20/2018,5,29,46.28530985
20343,2/21/2018,5,29,46.00159787
20344,2/22/2018,5,29,50.32976768
20345,2/23/2018,5,29,49.28935551
20346,2/24/2018,5,29,59.60237852
20347,2/25/2018,5,29,59.99549594
20348,2/26/2018,5,29,38.18246947
20349,2/27/2018,5,29,46.23630205
20350,2/28/2018,5,29,45.91026518
20351,3/1/2018,5,29,50.23843499
20352,3/2/2018,5,29,57.9994737
20353,3/3/2018,5,29,68.31249672
20354,3/4/2018,5,29,68.70561413
20355,3/5/2018,5,29,46.89258766
20356,3/6/2018,5,29,54.94642025
20357,3/7/2018,5,29,54.62038337
20358,3/8/2018,5,29,58.94855319
20359,3/9/2018,5,29,57.90814101
20360,3/10/2018,5,29,68.22116403
20361,3/11/2018,5,29,68.61428144
20362,3/12/2018,5,29,46.80125497
20363,3/13/2018,5,29,54.85508755
20364,3/14/2018,5,29,54.52905068
20365,3/15/2018,5,29,58.8572205
20366,3/16/2018,5,29,57.81680832
20367,3/17/2018,5,29,68.12983134
20368,3/18/2018,5,29,68.52294875
20369,3/19/2018,5,29,46.70992228
20370,3/20/2018,5,29,54.76375486
20371,3/21/2018,5,29,54.43771799
20372,3/22/2018,5,29,58.7658878
20373,3/23/2018,5,29,57.72547563
20374,3/24/2018,5,29,68.03849865
20375,3/25/2018,5,29,68.43161606
20376,3/26/2018,5,29,46.61858959
20377,3/27/2018,5,29,54.67242217
20378,3/28/2018,5,29,54.3463853
20379,3/29/2018,5,29,58.67455511
20380,3/30/2018,5,29,57.63414294
20381,1/1/2018,5,30,24.28591323
20382,1/2/2018,5,30,28.33268101
20383,1/3/2018,5,30,24.4559683
20384,1/4/2018,5,30,27.1533888
20385,1/5/2018,5,30,30.14943223
20386,1/6/2018,5,30,30.53493808
20387,1/7/2018,5,30,33.23752411
20388,1/8/2018,5,30,19.98951782
20389,1/9/2018,5,30,24.11094887
20390,1/10/2018,5,30,24.1130529
20391,1/11/2018,5,30,26.8104734
20392,1/12/2018,5,30,29.80651683
20393,1/13/2018,5,30,30.19202268
20394,1/14/2018,5,30,32.89460871
20395,1/15/2018,5,30,19.64660242
20396,1/16/2018,5,30,28.7514499
20397,1/17/2018,5,30,23.7701375
20398,1/18/2018,5,30,26.467558
20399,1/19/2018,5,30,29.46360143
20400,1/20/2018,5,30,29.84910728
20401,1/21/2018,5,30,32.55169331
20402,1/22/2018,5,30,19.30368702
20403,1/23/2018,5,30,23.42511806
20404,1/24/2018,5,30,23.4272221
20405,1/25/2018,5,30,26.1246426
20406,1/26/2018,5,30,29.12068603
20407,1/27/2018,5,30,29.50619188
20408,1/28/2018,5,30,32.2087779
20409,1/29/2018,5,30,18.96077162
20410,1/30/2018,5,30,23.08220266
20411,1/31/2018,5,30,23.0843067
20412,2/1/2018,5,30,25.7817272
20413,2/2/2018,5,30,32.99849382
20414,2/3/2018,5,30,33.38399967
20415,2/4/2018,5,30,36.08658569
20416,2/5/2018,5,30,22.8385794
20417,2/6/2018,5,30,26.96001045
20418,2/7/2018,5,30,26.96211449
20419,2/8/2018,5,30,29.65953499
20420,2/9/2018,5,30,32.65557841
20421,2/10/2018,5,30,33.04108426
20422,2/11/2018,5,30,35.74367029
20423,2/12/2018,5,30,22.495664
20424,2/13/2018,5,30,26.61709505
20425,2/14/2018,5,30,26.61919908
20426,2/15/2018,5,30,29.31661959
20427,2/16/2018,5,30,32.31266301
20428,2/17/2018,5,30,32.69816886
20429,2/18/2018,5,30,35.40075489
20430,2/19/2018,5,30,22.1527486
20431,2/20/2018,5,30,25.97809445
20432,2/21/2018,5,30,26.27628368
20433,2/22/2018,5,30,28.97370418
20434,2/23/2018,5,30,31.96974761
20435,2/24/2018,5,30,32.35525346
20436,2/25/2018,5,30,35.05783949
20437,2/26/2018,5,30,21.8098332
20438,2/27/2018,5,30,25.93126425
20439,2/28/2018,5,30,25.93336828
20440,3/1/2018,5,30,28.63078878
20441,3/2/2018,5,30,37.56366112
20442,3/3/2018,5,30,37.94916697
20443,3/4/2018,5,30,40.651753
20444,3/5/2018,5,30,27.40374671
20445,3/6/2018,5,30,31.52517776
20446,3/7/2018,5,30,31.52728179
20447,3/8/2018,5,30,34.22470229
20448,3/9/2018,5,30,37.22074572
20449,3/10/2018,5,30,37.60625157
20450,3/11/2018,5,30,40.3088376
20451,3/12/2018,5,30,27.06083131
20452,3/13/2018,5,30,31.18226235
20453,3/14/2018,5,30,31.18436639
20454,3/15/2018,5,30,33.88178689
20455,3/16/2018,5,30,36.87783032
20456,3/17/2018,5,30,37.26333617
20457,3/18/2018,5,30,39.9659222
20458,3/19/2018,5,30,26.71791591
20459,3/20/2018,5,30,30.83934695
20460,3/21/2018,5,30,30.84145099
20461,3/22/2018,5,30,33.53887149
20462,3/23/2018,5,30,36.53491492
20463,3/24/2018,5,30,36.92042077
20464,3/25/2018,5,30,39.62300679
20465,3/26/2018,5,30,26.37500051
20466,3/27/2018,5,30,30.49643155
20467,3/28/2018,5,30,30.49853559
20468,3/29/2018,5,30,33.19595609
20469,3/30/2018,5,30,36.19199952
20470,1/1/2018,5,31,26.20417843
20471,1/2/2018,5,31,33.12129118
20472,1/3/2018,5,31,36.96756731
20473,1/4/2018,5,31,39.17795243
20474,1/5/2018,5,31,42.60477308
20475,1/6/2018,5,31,45.66429488
20476,1/7/2018,5,31,49.64805911
20477,1/8/2018,5,31,28.85754041
20478,1/9/2018,5,31,35.7696899
20479,1/10/2018,5,31,36.94752773
20480,1/11/2018,5,31,39.15791285
20481,1/12/2018,5,31,42.5847335
20482,1/13/2018,5,31,45.6442553
20483,1/14/2018,5,31,49.62801953
20484,1/15/2018,5,31,28.83750082
20485,1/16/2018,5,31,36.4768178
20486,1/17/2018,5,31,36.92748815
20487,1/18/2018,5,31,39.13787327
20488,1/19/2018,5,31,42.56469392
20489,1/20/2018,5,31,45.62421572
20490,1/21/2018,5,31,49.60797995
20491,1/22/2018,5,31,28.81746124
20492,1/23/2018,5,31,35.72961074
20493,1/24/2018,5,31,36.90744857
20494,1/25/2018,5,31,39.11783369
20495,1/26/2018,5,31,42.54465434
20496,1/27/2018,5,31,45.60417614
20497,1/28/2018,5,31,49.58794037
20498,1/29/2018,5,31,28.79742166
20499,1/30/2018,5,31,35.70957116
20500,1/31/2018,5,31,36.88740899
20501,2/1/2018,5,31,39.0977941
20502,2/2/2018,5,31,46.55638976
20503,2/3/2018,5,31,49.61591156
20504,2/4/2018,5,31,53.5996758
20505,2/5/2018,5,31,32.80915709
20506,2/6/2018,5,31,39.72130658
20507,2/7/2018,5,31,40.89914441
20508,2/8/2018,5,31,43.10952953
20509,2/9/2018,5,31,46.53635018
20510,2/10/2018,5,31,49.59587198
20511,2/11/2018,5,31,53.57963622
20512,2/12/2018,5,31,32.78911751
20513,2/13/2018,5,31,39.701267
20514,2/14/2018,5,31,40.87910483
20515,2/15/2018,5,31,43.08948995
20516,2/16/2018,5,31,46.5163106
20517,2/17/2018,5,31,49.5758324
20518,2/18/2018,5,31,53.55959663
20519,2/19/2018,5,31,32.76907793
20520,2/20/2018,5,31,40.73099339
20521,2/21/2018,5,31,40.85906525
20522,2/22/2018,5,31,43.06945037
20523,2/23/2018,5,31,46.49627102
20524,2/24/2018,5,31,49.55579282
20525,2/25/2018,5,31,53.53955705
20526,2/26/2018,5,31,32.74903835
20527,2/27/2018,5,31,39.66118784
20528,2/28/2018,5,31,40.83902567
20529,3/1/2018,5,31,43.04941079
20530,3/2/2018,5,31,52.19912398
20531,3/3/2018,5,31,55.25864578
20532,3/4/2018,5,31,59.24241001
20533,3/5/2018,5,31,38.4518913
20534,3/6/2018,5,31,45.3640408
20535,3/7/2018,5,31,46.54187863
20536,3/8/2018,5,31,48.75226375
20537,3/9/2018,5,31,52.1790844
20538,3/10/2018,5,31,55.2386062
20539,3/11/2018,5,31,59.22237043
20540,3/12/2018,5,31,38.43185172
20541,3/13/2018,5,31,45.34400122
20542,3/14/2018,5,31,46.52183905
20543,3/15/2018,5,31,48.73222417
20544,3/16/2018,5,31,52.15904482
20545,3/17/2018,5,31,55.21856662
20546,3/18/2018,5,31,59.20233085
20547,3/19/2018,5,31,38.41181214
20548,3/20/2018,5,31,45.32396163
20549,3/21/2018,5,31,46.50179947
20550,3/22/2018,5,31,48.71218458
20551,3/23/2018,5,31,52.13900524
20552,3/24/2018,5,31,55.19852704
20553,3/25/2018,5,31,59.18229127
20554,3/26/2018,5,31,38.39177256
20555,3/27/2018,5,31,45.30392205
20556,3/28/2018,5,31,46.48175989
20557,3/29/2018,5,31,48.692145
20558,3/30/2018,5,31,52.11896566
20559,1/1/2018,5,32,25.50632814
20560,1/2/2018,5,32,30.00374066
20561,1/3/2018,5,32,26.48188137
20562,1/4/2018,5,32,30.73648218
20563,1/5/2018,5,32,31.33766642
20564,1/6/2018,5,32,35.25531918
20565,1/7/2018,5,32,36.75586999
20566,1/8/2018,5,32,22.71304423
20567,1/9/2018,5,32,27.21436546
20568,1/10/2018,5,32,26.35594228
20569,1/11/2018,5,32,30.61054308
20570,1/12/2018,5,32,31.21172732
20571,1/13/2018,5,32,35.12938008
20572,1/14/2018,5,32,36.6299309
20573,1/15/2018,5,32,22.58710513
20574,1/16/2018,5,32,24.12858613
20575,1/17/2018,5,32,26.23000318
20576,1/18/2018,5,32,30.48460398
20577,1/19/2018,5,32,31.08578822
20578,1/20/2018,5,32,35.00344099
20579,1/21/2018,5,32,36.5039918
20580,1/22/2018,5,32,22.46116603
20581,1/23/2018,5,32,26.96248727
20582,1/24/2018,5,32,26.10406409
20583,1/25/2018,5,32,30.35866489
20584,1/26/2018,5,32,30.95984913
20585,1/27/2018,5,32,34.87750189
20586,1/28/2018,5,32,36.37805271
20587,1/29/2018,5,32,22.33522694
20588,1/30/2018,5,32,26.83654817
20589,1/31/2018,5,32,25.97812499
20590,2/1/2018,5,32,30.23272579
20591,2/2/2018,5,32,33.81748458
20592,2/3/2018,5,32,37.73513734
20593,2/4/2018,5,32,39.23568816
20594,2/5/2018,5,32,25.19286239
20595,2/6/2018,5,32,29.69418362
20596,2/7/2018,5,32,28.83576044
20597,2/8/2018,5,32,33.09036124
20598,2/9/2018,5,32,33.69154548
20599,2/10/2018,5,32,37.60919825
20600,2/11/2018,5,32,39.10974906
20601,2/12/2018,5,32,25.06692329
20602,2/13/2018,5,32,29.56824453
20603,2/14/2018,5,32,28.70982135
20604,2/15/2018,5,32,32.96442215
20605,2/16/2018,5,32,33.56560639
20606,2/17/2018,5,32,37.48325915
20607,2/18/2018,5,32,38.98380997
20608,2/19/2018,5,32,24.9409842
20609,2/20/2018,5,32,33.34666052
20610,2/21/2018,5,32,28.58388225
20611,2/22/2018,5,32,32.83848305
20612,2/23/2018,5,32,33.43966729
20613,2/24/2018,5,32,37.35732005
20614,2/25/2018,5,32,38.85787087
20615,2/26/2018,5,32,24.8150451
20616,2/27/2018,5,32,29.31636634
20617,2/28/2018,5,32,28.45794315
20618,3/1/2018,5,32,32.71254395
20619,3/2/2018,5,32,38.23128003
20620,3/3/2018,5,32,42.14893279
20621,3/4/2018,5,32,43.6494836
20622,3/5/2018,5,32,29.60665784
20623,3/6/2018,5,32,34.10797907
20624,3/7/2018,5,32,33.24955589
20625,3/8/2018,5,32,37.50415669
20626,3/9/2018,5,32,38.10534093
20627,3/10/2018,5,32,42.02299369
20628,3/11/2018,5,32,43.52354451
20629,3/12/2018,5,32,29.48071874
20630,3/13/2018,5,32,33.98203997
20631,3/14/2018,5,32,33.12361679
20632,3/15/2018,5,32,37.37821759
20633,3/16/2018,5,32,37.97940183
20634,3/17/2018,5,32,41.8970546
20635,3/18/2018,5,32,43.39760541
20636,3/19/2018,5,32,29.35477964
20637,3/20/2018,5,32,33.85610088
20638,3/21/2018,5,32,32.9976777
20639,3/22/2018,5,32,37.2522785
20640,3/23/2018,5,32,37.85346274
20641,3/24/2018,5,32,41.7711155
20642,3/25/2018,5,32,43.27166632
20643,3/26/2018,5,32,29.22884055
20644,3/27/2018,5,32,33.73016178
20645,3/28/2018,5,32,32.8717386
20646,3/29/2018,5,32,37.1263394
20647,3/30/2018,5,32,37.72752364
20648,1/1/2018,5,33,30.09605628
20649,1/2/2018,5,33,36.05969809
20650,1/3/2018,5,33,42.2481601
20651,1/4/2018,5,33,43.54693209
20652,1/5/2018,5,33,48.42493256
20653,1/6/2018,5,33,51.00941306
20654,1/7/2018,5,33,55.97835363
20655,1/8/2018,5,33,31.90791654
20656,1/9/2018,5,33,37.80917712
20657,1/10/2018,5,33,42.38989754
20658,1/11/2018,5,33,43.68866953
20659,1/12/2018,5,33,48.56667
20660,1/13/2018,5,33,51.15115049
20661,1/14/2018,5,33,56.12009106
20662,1/15/2018,5,33,32.04965398
20663,1/16/2018,5,33,38.17461587
20664,1/17/2018,5,33,42.53163498
20665,1/18/2018,5,33,43.83040697
20666,1/19/2018,5,33,48.70840743
20667,1/20/2018,5,33,51.29288793
20668,1/21/2018,5,33,56.2618285
20669,1/22/2018,5,33,32.19139142
20670,1/23/2018,5,33,38.09265199
20671,1/24/2018,5,33,42.67337242
20672,1/25/2018,5,33,43.9721444
20673,1/26/2018,5,33,48.85014487
20674,1/27/2018,5,33,51.43462537
20675,1/28/2018,5,33,56.40356594
20676,1/29/2018,5,33,32.33312885
20677,1/30/2018,5,33,38.23438943
20678,1/31/2018,5,33,42.81510985
20679,2/1/2018,5,33,44.11388184
20680,2/2/2018,5,33,53.20363882
20681,2/3/2018,5,33,55.78811932
20682,2/4/2018,5,33,60.75705989
20683,2/5/2018,5,33,36.68662281
20684,2/6/2018,5,33,42.58788338
20685,2/7/2018,5,33,47.1686038
20686,2/8/2018,5,33,48.46737579
20687,2/9/2018,5,33,53.34537626
20688,2/10/2018,5,33,55.92985675
20689,2/11/2018,5,33,60.89879733
20690,2/12/2018,5,33,36.82836024
20691,2/13/2018,5,33,42.72962082
20692,2/14/2018,5,33,47.31034124
20693,2/15/2018,5,33,48.60911323
20694,2/16/2018,5,33,53.48711369
20695,2/17/2018,5,33,56.07159419
20696,2/18/2018,5,33,61.04053476
20697,2/19/2018,5,33,36.97009768
20698,2/20/2018,5,33,41.54398239
20699,2/21/2018,5,33,47.45207868
20700,2/22/2018,5,33,48.75085067
20701,2/23/2018,5,33,53.62885113
20702,2/24/2018,5,33,56.21333163
20703,2/25/2018,5,33,61.1822722
20704,2/26/2018,5,33,37.11183512
20705,2/27/2018,5,33,43.01309569
20706,2/28/2018,5,33,47.59381611
20707,3/1/2018,5,33,48.8925881
20708,3/2/2018,5,33,61.18683691
20709,3/3/2018,5,33,63.77131741
20710,3/4/2018,5,33,68.74025798
20711,3/5/2018,5,33,44.66982089
20712,3/6/2018,5,33,50.57108147
20713,3/7/2018,5,33,55.15180189
20714,3/8/2018,5,33,56.45057388
20715,3/9/2018,5,33,61.32857434
20716,3/10/2018,5,33,63.91305484
20717,3/11/2018,5,33,68.88199541
20718,3/12/2018,5,33,44.81155833
20719,3/13/2018,5,33,50.71281891
20720,3/14/2018,5,33,55.29353933
20721,3/15/2018,5,33,56.59231132
20722,3/16/2018,5,33,61.47031178
20723,3/17/2018,5,33,64.05479228
20724,3/18/2018,5,33,69.02373285
20725,3/19/2018,5,33,44.95329577
20726,3/20/2018,5,33,50.85455634
20727,3/21/2018,5,33,55.43527676
20728,3/22/2018,5,33,56.73404875
20729,3/23/2018,5,33,61.61204922
20730,3/24/2018,5,33,64.19652972
20731,3/25/2018,5,33,69.16547029
20732,3/26/2018,5,33,45.0950332
20733,3/27/2018,5,33,50.99629378
20734,3/28/2018,5,33,55.5770142
20735,3/29/2018,5,33,56.87578619
20736,3/30/2018,5,33,61.75378666
20737,1/1/2018,5,34,14.92345879
20738,1/2/2018,5,34,18.26265356
20739,1/3/2018,5,34,16.22881716
20740,1/4/2018,5,34,17.10661789
20741,1/5/2018,5,34,18.42089923
20742,1/6/2018,5,34,20.31795751
20743,1/7/2018,5,34,21.16870652
20744,1/8/2018,5,34,12.68220678
20745,1/9/2018,5,34,16.04727602
20746,1/10/2018,5,34,16.21900716
20747,1/11/2018,5,34,17.09680789
20748,1/12/2018,5,34,18.41108923
20749,1/13/2018,5,34,20.30814751
20750,1/14/2018,5,34,21.15889652
20751,1/15/2018,5,34,12.67239678
20752,1/16/2018,5,34,18.41691588
20753,1/17/2018,5,34,16.20919716
20754,1/18/2018,5,34,17.08699789
20755,1/19/2018,5,34,18.40127923
20756,1/20/2018,5,34,20.29833751
20757,1/21/2018,5,34,21.14908652
20758,1/22/2018,5,34,12.66258678
20759,1/23/2018,5,34,16.02765602
20760,1/24/2018,5,34,16.19938716
20761,1/25/2018,5,34,17.07718788
20762,1/26/2018,5,34,18.39146923
20763,1/27/2018,5,34,20.28852751
20764,1/28/2018,5,34,21.13927651
20765,1/29/2018,5,34,12.65277678
20766,1/30/2018,5,34,16.01784602
20767,1/31/2018,5,34,16.18957716
20768,2/1/2018,5,34,17.06737788
20769,2/2/2018,5,34,19.93170236
20770,2/3/2018,5,34,21.82876063
20771,2/4/2018,5,34,22.67950964
20772,2/5/2018,5,34,14.19300991
20773,2/6/2018,5,34,17.55807914
20774,2/7/2018,5,34,17.72981028
20775,2/8/2018,5,34,18.60761101
20776,2/9/2018,5,34,19.92189236
20777,2/10/2018,5,34,21.81895063
20778,2/11/2018,5,34,22.66969964
20779,2/12/2018,5,34,14.18319991
20780,2/13/2018,5,34,17.54826914
20781,2/14/2018,5,34,17.72000028
20782,2/15/2018,5,34,18.59780101
20783,2/16/2018,5,34,19.91208235
20784,2/17/2018,5,34,21.80914063
20785,2/18/2018,5,34,22.65988964
20786,2/19/2018,5,34,14.17338991
20787,2/20/2018,5,34,20.40999107
20788,2/21/2018,5,34,17.71019028
20789,2/22/2018,5,34,18.58799101
20790,2/23/2018,5,34,19.90227235
20791,2/24/2018,5,34,21.79933063
20792,2/25/2018,5,34,22.65007964
20793,2/26/2018,5,34,14.16357991
20794,2/27/2018,5,34,17.52864914
20795,2/28/2018,5,34,17.70038028
20796,3/1/2018,5,34,18.57818101
20797,3/2/2018,5,34,23.2573167
20798,3/3/2018,5,34,25.15437498
20799,3/4/2018,5,34,26.00512399
20800,3/5/2018,5,34,17.51862425
20801,3/6/2018,5,34,20.88369349
20802,3/7/2018,5,34,21.05542463
20803,3/8/2018,5,34,21.93322536
20804,3/9/2018,5,34,23.2475067
20805,3/10/2018,5,34,25.14456498
20806,3/11/2018,5,34,25.99531399
20807,3/12/2018,5,34,17.50881425
20808,3/13/2018,5,34,20.87388349
20809,3/14/2018,5,34,21.04561463
20810,3/15/2018,5,34,21.92341536
20811,3/16/2018,5,34,23.2376967
20812,3/17/2018,5,34,25.13475498
20813,3/18/2018,5,34,25.98550399
20814,3/19/2018,5,34,17.49900425
20815,3/20/2018,5,34,20.86407349
20816,3/21/2018,5,34,21.03580463
20817,3/22/2018,5,34,21.91360536
20818,3/23/2018,5,34,23.2278867
20819,3/24/2018,5,34,25.12494498
20820,3/25/2018,5,34,25.97569398
20821,3/26/2018,5,34,17.48919425
20822,3/27/2018,5,34,20.85426349
20823,3/28/2018,5,34,21.02599463
20824,3/29/2018,5,34,21.90379535
20825,3/30/2018,5,34,23.2180767
20826,1/1/2018,5,35,30.64456753
20827,1/2/2018,5,35,39.52153291
20828,1/3/2018,5,35,38.57348526
20829,1/4/2018,5,35,43.11635696
20830,1/5/2018,5,35,46.93198947
20831,1/6/2018,5,35,51.13473059
20832,1/7/2018,5,35,53.57676031
20833,1/8/2018,5,35,32.49340715
20834,1/9/2018,5,35,41.27349267
20835,1/10/2018,5,35,38.64766692
20836,1/11/2018,5,35,43.19053862
20837,1/12/2018,5,35,47.00617113
20838,1/13/2018,5,35,51.20891225
20839,1/14/2018,5,35,53.65094197
20840,1/15/2018,5,35,32.56758881
20841,1/16/2018,5,35,43.09457293
20842,1/17/2018,5,35,38.72184858
20843,1/18/2018,5,35,43.26472028
20844,1/19/2018,5,35,47.08035279
20845,1/20/2018,5,35,51.28309392
20846,1/21/2018,5,35,53.72512364
20847,1/22/2018,5,35,32.64177047
20848,1/23/2018,5,35,41.42185599
20849,1/24/2018,5,35,38.79603024
20850,1/25/2018,5,35,43.33890194
20851,1/26/2018,5,35,47.15453445
20852,1/27/2018,5,35,51.35727558
20853,1/28/2018,5,35,53.7993053
20854,1/29/2018,5,35,32.71595214
20855,1/30/2018,5,35,41.49603765
20856,1/31/2018,5,35,38.8702119
20857,2/1/2018,5,35,43.4130836
20858,2/2/2018,5,35,51.91096993
20859,2/3/2018,5,35,56.11371105
20860,2/4/2018,5,35,58.55574078
